,City,Date,PM2.5,PM10,NO2,CO,SO2,O3
32823,Bhopal,2/7/2023,119.0,77.0,14.0,6.0,7.0,16.0
32824,Bhopal,2/8/2023,118.0,72.0,13.0,6.0,8.0,18.0
32825,Bhopal,2/9/2023,114.0,90.0,13.0,7.0,9.0,21.0
32826,Bhopal,2/10/2023,132.0,92.0,14.0,6.0,8.0,13.0
32827,Bhopal,2/12/2023,125.0,58.0,13.0,5.0,8.0,17.0
32828,Bhopal,2/13/2023,123.0,66.0,19.0,14.0,10.0,15.0
32829,Bhopal,2/14/2023,122.0,93.0,18.0,8.0,9.0,16.0
32830,Bhopal,2/15/2023,122.0,107.0,20.0,7.0,12.0,17.0
32831,Bhopal,2/16/2023,130.0,79.0,14.0,5.0,13.0,17.0
32832,Bhopal,2/17/2023,112.0,80.0,9.0,4.0,10.0,20.0
32833,Hyderabad,11/13/2017,138.0,71.0,10.0,4.0,15.0,26.0
32834,Hyderabad,11/14/2017,133.0,75.0,10.0,6.0,22.0,22.0
32835,Hyderabad,11/15/2017,143.0,60.0,8.0,2.0,35.0,15.0
32836,Hyderabad,11/16/2017,113.0,60.0,11.0,3.0,9.0,18.0
32837,Hyderabad,11/17/2017,82.0,55.0,11.0,5.0,9.0,20.0
32838,Hyderabad,11/18/2017,81.0,60.0,10.0,4.0,8.0,24.0
32839,Hyderabad,11/19/2017,97.0,69.0,13.0,4.0,6.0,22.0
32840,Hyderabad,11/20/2017,112.0,72.0,13.0,5.0,6.0,21.0
32841,Hyderabad,11/21/2017,118.0,74.0,14.0,6.0,5.0,36.0
32842,Hyderabad,11/22/2017,133.0,83.0,19.0,5.0,16.0,24.0
32843,Hyderabad,11/23/2017,135.0,70.0,12.0,5.0,8.0,31.0
32844,Hyderabad,11/24/2017,160.0,81.0,13.0,5.0,30.0,38.0
32845,Hyderabad,11/25/2017,156.0,112.0,18.0,5.0,5.0,32.0
32846,Hyderabad,11/26/2017,166.0,88.0,16.0,5.0,12.0,37.0
32847,Hyderabad,11/27/2017,156.0,75.0,17.0,5.0,13.0,37.0
32848,Hyderabad,11/28/2017,134.0,71.0,16.0,5.0,9.0,36.0
32849,Hyderabad,11/29/2017,152.0,65.0,13.0,6.0,8.0,34.0
32850,Hyderabad,11/30/2017,152.0,81.0,13.0,5.0,8.0,29.0
32851,Hyderabad,12/1/2017,154.0,71.0,13.0,5.0,4.0,32.0
32852,Hyderabad,12/2/2017,153.0,77.0,12.0,4.0,8.0,35.0
32853,Hyderabad,12/3/2017,158.0,94.0,13.0,5.0,8.0,33.0
32854,Hyderabad,12/4/2017,161.0,75.0,11.0,5.0,2.0,31.0
32855,Hyderabad,12/5/2017,160.0,68.0,12.0,6.0,7.0,27.0
32856,Hyderabad,12/6/2017,135.0,80.0,13.0,5.0,8.0,30.0
32857,Hyderabad,12/7/2017,159.0,86.0,10.0,4.0,16.0,43.0
32858,Hyderabad,12/8/2017,167.0,77.0,9.0,5.0,7.0,40.0
32859,Hyderabad,12/9/2017,156.0,57.0,11.0,4.0,10.0,32.0
32860,Hyderabad,12/10/2017,88.0,71.0,16.0,15.0,13.0,32.0
32861,Hyderabad,12/11/2017,120.0,86.0,23.0,6.0,11.0,45.0
32862,Hyderabad,12/12/2017,151.0,87.0,15.0,7.0,9.0,32.0
32863,Hyderabad,12/13/2017,155.0,81.0,14.0,7.0,8.0,27.0
32864,Hyderabad,12/14/2017,149.0,81.0,13.0,6.0,6.0,25.0
32865,Hyderabad,12/15/2017,154.0,98.0,23.0,10.0,4.0,22.0
32866,Hyderabad,12/16/2017,161.0,89.0,18.0,6.0,9.0,32.0
32867,Hyderabad,12/17/2017,152.0,79.0,10.0,5.0,15.0,35.0
32868,Hyderabad,12/18/2017,156.0,75.0,15.0,5.0,12.0,29.0
32869,Hyderabad,12/19/2017,131.0,88.0,23.0,6.0,15.0,32.0
32870,Hyderabad,12/20/2017,149.0,90.0,21.0,6.0,14.0,37.0
32871,Hyderabad,12/21/2017,155.0,93.0,22.0,8.0,14.0,35.0
32872,Hyderabad,12/22/2017,153.0,103.0,17.0,7.0,14.0,40.0
32873,Hyderabad,12/23/2017,162.0,100.0,23.0,9.0,11.0,36.0
32874,Hyderabad,12/24/2017,161.0,94.0,25.0,10.0,9.0,30.0
32875,Hyderabad,12/25/2017,149.0,85.0,14.0,6.0,13.0,38.0
32876,Hyderabad,12/26/2017,153.0,75.0,14.0,5.0,16.0,30.0
32877,Hyderabad,12/27/2017,148.0,78.0,17.0,6.0,10.0,31.0
32878,Hyderabad,12/28/2017,131.0,94.0,21.0,7.0,12.0,33.0
32879,Hyderabad,12/29/2017,155.0,91.0,23.0,8.0,11.0,25.0
32880,Hyderabad,12/30/2017,147.0,82.0,19.0,7.0,8.0,34.0
32881,Hyderabad,12/31/2017,138.0,76.0,15.0,6.0,13.0,26.0
32882,Hyderabad,1/1/2018,126.0,79.0,14.0,5.0,7.0,32.0
32883,Hyderabad,1/2/2018,149.0,91.0,14.0,5.0,6.0,30.0
32884,Hyderabad,1/3/2018,159.0,100.0,15.0,6.0,9.0,36.0
32885,Hyderabad,1/4/2018,161.0,102.0,17.0,6.0,9.0,33.0
32886,Hyderabad,1/5/2018,160.0,91.0,18.0,6.0,10.0,36.0
32887,Hyderabad,1/6/2018,157.0,93.0,23.0,8.0,10.0,37.0
32888,Hyderabad,1/7/2018,156.0,89.0,14.0,7.0,7.0,33.0
32889,Hyderabad,1/8/2018,159.0,100.0,18.0,11.0,10.0,37.0
32890,Hyderabad,1/9/2018,161.0,100.0,16.0,11.0,11.0,38.0
32891,Hyderabad,1/10/2018,159.0,94.0,15.0,10.0,10.0,44.0
32892,Hyderabad,1/11/2018,157.0,94.0,19.0,6.0,16.0,46.0
32893,Hyderabad,1/12/2018,157.0,93.0,14.0,6.0,18.0,42.0
32894,Hyderabad,1/13/2018,148.0,80.0,12.0,4.0,12.0,39.0
32895,Hyderabad,1/14/2018,152.0,78.0,8.0,5.0,8.0,42.0
32896,Hyderabad,1/15/2018,158.0,80.0,11.0,5.0,8.0,33.0
32897,Hyderabad,1/16/2018,139.0,81.0,12.0,6.0,15.0,35.0
32898,Hyderabad,1/17/2018,144.0,92.0,21.0,8.0,12.0,34.0
32899,Hyderabad,1/18/2018,140.0,86.0,17.0,5.0,14.0,37.0
32900,Hyderabad,1/19/2018,129.0,87.0,20.0,8.0,24.0,41.0
32901,Hyderabad,1/20/2018,137.0,89.0,16.0,5.0,13.0,42.0
32902,Hyderabad,1/21/2018,146.0,101.0,17.0,6.0,15.0,47.0
32903,Hyderabad,1/22/2018,159.0,89.0,14.0,4.0,8.0,37.0
32904,Hyderabad,1/23/2018,152.0,91.0,13.0,5.0,11.0,38.0
32905,Hyderabad,1/24/2018,155.0,98.0,13.0,5.0,20.0,40.0
32906,Hyderabad,1/25/2018,149.0,100.0,14.0,5.0,14.0,50.0
32907,Hyderabad,1/26/2018,148.0,101.0,17.0,6.0,12.0,46.0
32908,Hyderabad,1/27/2018,153.0,99.0,13.0,6.0,10.0,39.0
32909,Hyderabad,1/28/2018,158.0,99.0,14.0,5.0,10.0,37.0
32910,Hyderabad,1/29/2018,156.0,92.0,14.0,4.0,13.0,42.0
32911,Hyderabad,1/30/2018,134.0,82.0,13.0,3.0,15.0,45.0
32912,Hyderabad,1/31/2018,95.0,89.0,25.0,6.0,23.0,33.0
32913,Hyderabad,2/1/2018,121.0,83.0,22.0,4.0,18.0,28.0
32914,Hyderabad,2/2/2018,112.0,93.0,18.0,5.0,8.0,36.0
32915,Hyderabad,2/3/2018,130.0,84.0,13.0,4.0,9.0,38.0
32916,Hyderabad,2/4/2018,116.0,86.0,13.0,4.0,8.0,33.0
32917,Hyderabad,2/5/2018,123.0,94.0,19.0,5.0,13.0,27.0
32918,Hyderabad,2/6/2018,126.0,96.0,19.0,5.0,15.0,36.0
32919,Hyderabad,2/7/2018,143.0,82.0,23.0,6.0,19.0,29.0
32920,Hyderabad,2/8/2018,123.0,99.0,24.0,8.0,15.0,28.0
32921,Hyderabad,2/9/2018,143.0,88.0,17.0,5.0,10.0,24.0
32922,Hyderabad,2/10/2018,139.0,72.0,8.0,4.0,6.0,23.0
32923,Hyderabad,2/11/2018,122.0,71.0,7.0,3.0,5.0,19.0
32924,Hyderabad,2/12/2018,141.0,64.0,7.0,3.0,6.0,25.0
32925,Hyderabad,2/13/2018,131.0,76.0,10.0,4.0,6.0,27.0
32926,Hyderabad,2/14/2018,139.0,74.0,10.0,4.0,9.0,29.0
32927,Hyderabad,2/15/2018,127.0,74.0,11.0,4.0,14.0,29.0
32928,Hyderabad,2/16/2018,123.0,71.0,15.0,4.0,16.0,33.0
32929,Hyderabad,2/17/2018,112.0,85.0,15.0,6.0,12.0,39.0
32930,Hyderabad,2/18/2018,142.0,79.0,14.0,5.0,13.0,36.0
32931,Hyderabad,2/19/2018,139.0,74.0,11.0,4.0,8.0,31.0
32932,Hyderabad,2/20/2018,131.0,86.0,14.0,5.0,10.0,31.0
32933,Hyderabad,2/21/2018,145.0,95.0,16.0,6.0,2.0,32.0
32934,Hyderabad,2/22/2018,151.0,94.0,14.0,5.0,7.0,30.0
32935,Hyderabad,2/23/2018,147.0,81.0,13.0,4.0,7.0,26.0
32936,Hyderabad,2/24/2018,127.0,79.0,13.0,4.0,8.0,24.0
32937,Hyderabad,2/25/2018,121.0,87.0,25.0,7.0,9.0,32.0
32938,Hyderabad,2/26/2018,133.0,89.0,27.0,7.0,12.0,30.0
32939,Hyderabad,2/27/2018,141.0,87.0,20.0,6.0,8.0,30.0
32940,Hyderabad,2/28/2018,143.0,96.0,29.0,9.0,14.0,29.0
32941,Hyderabad,3/1/2018,140.0,93.0,27.0,9.0,12.0,32.0
32942,Hyderabad,3/2/2018,141.0,94.0,19.0,6.0,12.0,32.0
32943,Hyderabad,3/3/2018,147.0,96.0,24.0,7.0,10.0,36.0
32944,Hyderabad,3/4/2018,149.0,87.0,18.0,6.0,9.0,32.0
32945,Hyderabad,3/5/2018,141.0,81.0,14.0,5.0,10.0,34.0
32946,Hyderabad,3/6/2018,137.0,79.0,12.0,4.0,9.0,29.0
32947,Hyderabad,3/7/2018,134.0,84.0,16.0,6.0,8.0,27.0
32948,Hyderabad,3/8/2018,139.0,87.0,13.0,7.0,8.0,33.0
32949,Hyderabad,3/9/2018,150.0,97.0,18.0,7.0,9.0,35.0
32950,Hyderabad,3/10/2018,157.0,83.0,10.0,4.0,12.0,31.0
32951,Hyderabad,3/11/2018,144.0,71.0,11.0,4.0,7.0,25.0
32952,Hyderabad,3/12/2018,116.0,70.0,11.0,4.0,7.0,28.0
32953,Hyderabad,3/13/2018,118.0,84.0,16.0,6.0,9.0,31.0
32954,Hyderabad,3/14/2018,141.0,88.0,13.0,4.0,11.0,26.0
32955,Hyderabad,3/15/2018,137.0,83.0,8.0,5.0,12.0,31.0
32956,Hyderabad,3/16/2018,151.0,61.0,6.0,4.0,6.0,23.0
32957,Hyderabad,3/17/2018,137.0,58.0,7.0,4.0,7.0,22.0
32958,Hyderabad,3/18/2018,116.0,74.0,12.0,5.0,7.0,28.0
32959,Hyderabad,3/19/2018,132.0,81.0,13.0,5.0,8.0,28.0
32960,Hyderabad,3/20/2018,150.0,85.0,23.0,9.0,4.0,11.0
32961,Hyderabad,3/21/2018,156.0,84.0,11.0,3.0,13.0,22.0
32962,Hyderabad,3/22/2018,111.0,95.0,15.0,7.0,14.0,26.0
32963,Hyderabad,3/23/2018,138.0,97.0,19.0,6.0,16.0,27.0
32964,Hyderabad,3/24/2018,140.0,98.0,12.0,6.0,10.0,30.0
32965,Hyderabad,3/25/2018,160.0,88.0,10.0,6.0,8.0,32.0
32966,Hyderabad,3/26/2018,155.0,98.0,17.0,6.0,11.0,34.0
32967,Hyderabad,3/27/2018,156.0,90.0,14.0,5.0,10.0,27.0
32968,Hyderabad,3/28/2018,149.0,99.0,16.0,6.0,4.0,28.0
32969,Hyderabad,3/29/2018,154.0,89.0,12.0,4.0,10.0,22.0
32970,Hyderabad,3/30/2018,147.0,94.0,13.0,5.0,7.0,25.0
32971,Hyderabad,3/31/2018,150.0,76.0,7.0,3.0,6.0,26.0
32972,Hyderabad,4/1/2018,131.0,66.0,8.0,3.0,7.0,25.0
32973,Hyderabad,4/2/2018,115.0,82.0,10.0,4.0,13.0,25.0
32974,Hyderabad,4/3/2018,144.0,85.0,13.0,4.0,8.0,24.0
32975,Hyderabad,4/4/2018,139.0,79.0,11.0,3.0,7.0,20.0
32976,Hyderabad,4/5/2018,128.0,92.0,17.0,5.0,7.0,26.0
32977,Hyderabad,4/6/2018,138.0,60.0,15.0,3.0,11.0,23.0
32978,Hyderabad,4/7/2018,98.0,55.0,9.0,3.0,6.0,23.0
32979,Hyderabad,4/8/2018,98.0,76.0,13.0,5.0,12.0,30.0
32980,Hyderabad,4/9/2018,124.0,73.0,13.0,4.0,6.0,22.0
32981,Hyderabad,4/10/2018,105.0,63.0,10.0,2.0,8.0,18.0
32982,Hyderabad,4/11/2018,95.0,73.0,12.0,3.0,9.0,21.0
32983,Hyderabad,4/12/2018,108.0,60.0,10.0,4.0,1.0,24.0
32984,Hyderabad,4/13/2018,88.0,59.0,9.0,3.0,5.0,23.0
32985,Hyderabad,4/14/2018,81.0,58.0,10.0,4.0,8.0,17.0
32986,Hyderabad,4/15/2018,93.0,83.0,14.0,6.0,10.0,26.0
32987,Hyderabad,4/16/2018,129.0,72.0,13.0,5.0,7.0,27.0
32988,Hyderabad,4/17/2018,108.0,90.0,12.0,4.0,16.0,21.0
32989,Hyderabad,4/18/2018,131.0,97.0,20.0,6.0,14.0,22.0
32990,Hyderabad,4/19/2018,140.0,98.0,26.0,7.0,12.0,9.0
32991,Hyderabad,12/1/2018,142.0,91.0,12.0,5.0,11.0,19.0
32992,Hyderabad,12/2/2018,155.0,90.0,9.0,5.0,10.0,10.0
32993,Hyderabad,12/3/2018,160.0,92.0,11.0,4.0,10.0,9.0
32994,Hyderabad,12/4/2018,161.0,78.0,7.0,5.0,2.0,5.0
32995,Hyderabad,12/5/2018,158.0,82.0,7.0,5.0,1.0,6.0
32996,Hyderabad,12/6/2018,154.0,66.0,4.0,5.0,1.0,9.0
32997,Hyderabad,12/7/2018,148.0,80.0,7.0,5.0,1.0,12.0
32998,Hyderabad,12/8/2018,160.0,83.0,5.0,5.0,5.0,9.0
32999,Hyderabad,12/9/2018,164.0,88.0,6.0,5.0,1.0,7.0
33000,Hyderabad,12/10/2018,161.0,90.0,8.0,6.0,1.0,8.0
33001,Hyderabad,12/15/2018,156.0,82.0,5.0,4.0,2.0,15.0
33002,Hyderabad,12/16/2018,160.0,52.0,4.0,3.0,1.0,9.0
33003,Hyderabad,12/17/2018,129.0,16.0,3.0,1.0,1.0,5.0
33004,Hyderabad,12/18/2018,46.0,39.0,4.0,2.0,1.0,7.0
33005,Hyderabad,12/19/2018,76.0,54.0,8.0,3.0,2.0,6.0
33006,Hyderabad,12/20/2018,93.0,66.0,9.0,3.0,1.0,10.0
33007,Hyderabad,12/21/2018,122.0,81.0,8.0,4.0,1.0,13.0
33008,Hyderabad,12/22/2018,154.0,94.0,7.0,4.0,1.0,11.0
33009,Hyderabad,12/23/2018,162.0,87.0,8.0,4.0,1.0,9.0
33010,Hyderabad,12/24/2018,159.0,91.0,7.0,5.0,2.0,12.0
33011,Hyderabad,12/25/2018,161.0,90.0,10.0,5.0,1.0,7.0
33012,Hyderabad,12/26/2018,159.0,82.0,7.0,4.0,2.0,6.0
33013,Hyderabad,12/27/2018,147.0,82.0,6.0,4.0,2.0,10.0
33014,Hyderabad,12/28/2018,139.0,82.0,9.0,4.0,3.0,13.0
33015,Hyderabad,12/29/2018,151.0,80.0,9.0,4.0,3.0,15.0
33016,Hyderabad,1/1/2019,140.0,93.0,14.0,5.0,3.0,10.0
33017,Hyderabad,1/2/2019,155.0,99.0,18.0,7.0,2.0,9.0
33018,Hyderabad,1/3/2019,152.0,99.0,13.0,5.0,2.0,9.0
33019,Hyderabad,1/4/2019,161.0,91.0,12.0,7.0,2.0,8.0
33020,Hyderabad,1/5/2019,159.0,98.0,10.0,6.0,1.0,9.0
33021,Hyderabad,1/6/2019,162.0,95.0,10.0,5.0,1.0,10.0
33022,Hyderabad,1/7/2019,158.0,100.0,12.0,7.0,2.0,9.0
33023,Hyderabad,1/8/2019,155.0,99.0,16.0,6.0,4.0,7.0
33024,Hyderabad,1/9/2019,153.0,96.0,15.0,5.0,2.0,9.0
33025,Hyderabad,1/10/2019,159.0,94.0,13.0,6.0,1.0,9.0
33026,Hyderabad,1/11/2019,162.0,90.0,9.0,5.0,1.0,8.0
33027,Hyderabad,1/12/2019,162.0,80.0,8.0,4.0,1.0,8.0
33028,Hyderabad,1/13/2019,160.0,85.0,8.0,5.0,1.0,10.0
33029,Hyderabad,1/14/2019,158.0,80.0,6.0,5.0,1.0,14.0
33030,Hyderabad,1/15/2019,159.0,86.0,7.0,5.0,2.0,10.0
33031,Hyderabad,1/16/2019,159.0,92.0,12.0,5.0,1.0,8.0
33032,Hyderabad,1/17/2019,152.0,94.0,11.0,5.0,1.0,10.0
33033,Hyderabad,1/18/2019,158.0,98.0,12.0,5.0,2.0,11.0
33034,Hyderabad,1/19/2019,162.0,89.0,11.0,4.0,2.0,10.0
33035,Hyderabad,1/20/2019,151.0,86.0,13.0,5.0,1.0,8.0
33036,Hyderabad,1/21/2019,150.0,71.0,10.0,4.0,1.0,5.0
33037,Hyderabad,1/22/2019,129.0,74.0,8.0,4.0,1.0,6.0
33038,Hyderabad,1/23/2019,142.0,75.0,8.0,5.0,1.0,7.0
33039,Hyderabad,1/24/2019,148.0,68.0,8.0,3.0,1.0,4.0
33040,Hyderabad,1/25/2019,106.0,51.0,6.0,4.0,1.0,5.0
33041,Hyderabad,1/27/2019,131.0,63.0,8.0,4.0,1.0,7.0
33042,Hyderabad,1/28/2019,149.0,62.0,7.0,3.0,2.0,9.0
33043,Hyderabad,1/29/2019,142.0,70.0,12.0,4.0,2.0,13.0
33044,Hyderabad,1/30/2019,130.0,79.0,12.0,4.0,2.0,8.0
33045,Hyderabad,1/31/2019,150.0,78.0,10.0,5.0,1.0,8.0
33046,Hyderabad,2/1/2019,157.0,83.0,13.0,5.0,1.0,8.0
33047,Hyderabad,2/2/2019,149.0,72.0,8.0,4.0,1.0,9.0
33048,Hyderabad,2/3/2019,147.0,75.0,8.0,4.0,1.0,9.0
33049,Hyderabad,2/4/2019,152.0,79.0,9.0,5.0,1.0,8.0
33050,Hyderabad,2/5/2019,150.0,89.0,11.0,6.0,1.0,10.0
33051,Hyderabad,2/6/2019,155.0,81.0,9.0,4.0,1.0,7.0
33052,Hyderabad,2/7/2019,150.0,86.0,10.0,4.0,2.0,6.0
33053,Hyderabad,2/8/2019,139.0,90.0,9.0,4.0,2.0,12.0
33054,Hyderabad,2/9/2019,127.0,93.0,12.0,4.0,5.0,12.0
33055,Hyderabad,2/10/2019,139.0,76.0,8.0,4.0,1.0,9.0
33056,Hyderabad,2/11/2019,141.0,76.0,8.0,4.0,1.0,8.0
33057,Hyderabad,2/12/2019,149.0,86.0,10.0,4.0,1.0,8.0
33058,Hyderabad,2/13/2019,145.0,84.0,10.0,5.0,1.0,9.0
33059,Hyderabad,2/14/2019,147.0,78.0,11.0,4.0,1.0,5.0
33060,Hyderabad,2/15/2019,114.0,73.0,10.0,5.0,2.0,7.0
33061,Hyderabad,2/16/2019,124.0,69.0,7.0,5.0,2.0,7.0
33062,Hyderabad,2/17/2019,121.0,81.0,10.0,4.0,1.0,9.0
33063,Hyderabad,2/18/2019,150.0,77.0,7.0,4.0,1.0,11.0
33064,Hyderabad,2/19/2019,140.0,61.0,5.0,3.0,1.0,4.0
33065,Hyderabad,2/21/2019,109.0,81.0,11.0,5.0,1.0,8.0
33066,Hyderabad,2/22/2019,123.0,92.0,12.0,6.0,1.0,10.0
33067,Hyderabad,2/23/2019,148.0,82.0,10.0,4.0,1.0,6.0
33068,Hyderabad,2/24/2019,123.0,90.0,10.0,5.0,3.0,10.0
33069,Hyderabad,2/25/2019,128.0,79.0,10.0,3.0,2.0,7.0
33070,Hyderabad,2/26/2019,121.0,67.0,7.0,3.0,1.0,6.0
33071,Hyderabad,2/27/2019,120.0,76.0,8.0,4.0,1.0,9.0
33072,Hyderabad,2/28/2019,121.0,76.0,8.0,5.0,1.0,8.0
33073,Hyderabad,3/9/2019,127.0,79.0,7.0,4.0,1.0,7.0
33074,Hyderabad,3/10/2019,123.0,70.0,6.0,3.0,1.0,9.0
33075,Hyderabad,3/11/2019,100.0,80.0,7.0,5.0,1.0,7.0
33076,Hyderabad,3/12/2019,118.0,83.0,6.0,6.0,2.0,22.0
33077,Hyderabad,3/13/2019,121.0,87.0,9.0,4.0,1.0,7.0
